b'id',b'key',b'value',b'type' 
b'3443954876',b'postcode',b'40208',b'addr'
b'3443954876',b'state',b'KY',b'addr'
b'3443954876',b'street',b'South 4th Street',b'addr'
b'3443954876',b'unit',b'3',b'addr'
b'3443954877',b'city',b'Louisville',b'addr'
b'3443954877',b'housenumber',b'1362',b'addr'
b'3443954877',b'postcode',b'40208',b'addr'
b'3443954877',b'state',b'KY',b'addr'
b'3443954877',b'street',b'South 6th Street',b'addr'
b'3443954878',b'city',b'Louisville',b'addr'
b'3443954878',b'housenumber',b'1364',b'addr'
b'3443954878',b'postcode',b'40208',b'addr'
b'3443954878',b'state',b'KY',b'addr'
b'3443954878',b'street',b'South 6th Street',b'addr'
b'3443954879',b'city',b'Louisville',b'addr'
b'3443954879',b'housenumber',b'1365',b'addr'
b'3443954879',b'postcode',b'40208',b'addr'
b'3443954879',b'state',b'KY',b'addr'
b'3443954879',b'street',b'South 4th Street',b'addr'
b'3443954880',b'city',b'Louisville',b'addr'
b'3443954880',b'housenumber',b'1366',b'addr'
b'3443954880',b'postcode',b'40208',b'addr'
b'3443954880',b'state',b'KY',b'addr'
b'3443954880',b'street',b'South 3rd Street',b'addr'
b'3443954880',b'unit',b'D',b'addr'
b'3443954881',b'city',b'Louisville',b'addr'
b'3443954881',b'housenumber',b'1366',b'addr'
b'3443954881',b'postcode',b'40208',b'addr'
b'3443954881',b'state',b'KY',b'addr'
b'3443954881',b'street',b'South 3rd Street',b'addr'
b'3443954881',b'unit',b'C',b'addr'
b'3443954882',b'city',b'Louisville',b'addr'
b'3443954882',b'housenumber',b'1366',b'addr'
b'3443954882',b'postcode',b'40208',b'addr'
b'3443954882',b'state',b'KY',b'addr'
b'3443954882',b'street',b'South 3rd Street',b'addr'
b'3443954882',b'unit',b'B',b'addr'
b'3443954883',b'city',b'Louisville',b'addr'
b'3443954883',b'housenumber',b'1366',b'addr'
b'3443954883',b'postcode',b'40208',b'addr'
b'3443954883',b'state',b'KY',b'addr'
b'3443954883',b'street',b'South 3rd Street',b'addr'
b'3443954883',b'unit',b'A',b'addr'
b'3443954885',b'city',b'Louisville',b'addr'
b'3443954885',b'housenumber',b'1367',b'addr'
b'3443954885',b'postcode',b'40208',b'addr'
b'3443954885',b'state',b'KY',b'addr'
b'3443954885',b'street',b'South 4th Street',b'addr'
b'3443954885',b'unit',b'2',b'addr'
b'3443954886',b'city',b'Louisville',b'addr'
b'3443954886',b'housenumber',b'1367',b'addr'
b'3443954886',b'postcode',b'40208',b'addr'
b'3443954886',b'state',b'KY',b'addr'
b'3443954886',b'street',b'South 4th Street',b'addr'
b'3443954886',b'unit',b'1',b'addr'
b'3443954887',b'city',b'Louisville',b'addr'
b'3443954887',b'housenumber',b'1370',b'addr'
b'3443954887',b'postcode',b'40208',b'addr'
b'3443954887',b'state',b'KY',b'addr'
b'3443954887',b'street',b'South 3rd Street',b'addr'
b'3443954887',b'unit',b'11',b'addr'
b'3443954888',b'city',b'Louisville',b'addr'
b'3443954888',b'housenumber',b'1370',b'addr'
b'3443954888',b'postcode',b'40208',b'addr'
b'3443954888',b'state',b'KY',b'addr'
b'3443954888',b'street',b'South 3rd Street',b'addr'
b'3443954888',b'unit',b'6',b'addr'
b'3443954889',b'city',b'Louisville',b'addr'
b'3443954889',b'housenumber',b'1370',b'addr'
b'3443954889',b'postcode',b'40208',b'addr'
b'3443954889',b'state',b'KY',b'addr'
b'3443954889',b'street',b'South 3rd Street',b'addr'
b'3443954889',b'unit',b'5',b'addr'
b'3443954890',b'city',b'Louisville',b'addr'
b'3443954890',b'housenumber',b'1370',b'addr'
b'3443954890',b'postcode',b'40208',b'addr'
b'3443954890',b'state',b'KY',b'addr'
b'3443954890',b'street',b'South 3rd Street',b'addr'
b'3443954890',b'unit',b'4',b'addr'
b'3443954891',b'city',b'Louisville',b'addr'
b'3443954891',b'housenumber',b'1370',b'addr'
b'3443954891',b'postcode',b'40208',b'addr'
b'3443954891',b'state',b'KY',b'addr'
b'3443954891',b'street',b'South 3rd Street',b'addr'
b'3443954891',b'unit',b'D',b'addr'
b'3443954892',b'city',b'Louisville',b'addr'
b'3443954892',b'housenumber',b'1370',b'addr'
b'3443954892',b'postcode',b'40208',b'addr'
b'3443954892',b'state',b'KY',b'addr'
b'3443954892',b'street',b'South 3rd Street',b'addr'
b'3443954892',b'unit',b'3',b'addr'
b'3443954893',b'city',b'Louisville',b'addr'
b'3443954893',b'housenumber',b'1370',b'addr'
b'3443954893',b'postcode',b'40208',b'addr'
b'3443954893',b'state',b'KY',b'addr'
b'3443954893',b'street',b'South 3rd Street',b'addr'
b'3443954893',b'unit',b'C',b'addr'
b'3443954894',b'city',b'Louisville',b'addr'
b'3443954894',b'housenumber',b'1370',b'addr'
b'3443954894',b'postcode',b'40208',b'addr'
b'3443954894',b'state',b'KY',b'addr'
b'3443954894',b'street',b'South 3rd Street',b'addr'
b'3443954894',b'unit',b'2',b'addr'
b'3443954895',b'city',b'Louisville',b'addr'
b'3443954895',b'housenumber',b'1370',b'addr'
b'3443954895',b'postcode',b'40208',b'addr'
b'3443954895',b'state',b'KY',b'addr'
b'3443954895',b'street',b'South 3rd Street',b'addr'
b'3443954895',b'unit',b'B',b'addr'
b'3443954896',b'city',b'Louisville',b'addr'
b'3443954896',b'housenumber',b'1370',b'addr'
b'3443954896',b'postcode',b'40208',b'addr'
b'3443954896',b'state',b'KY',b'addr'
b'3443954896',b'street',b'South 3rd Street',b'addr'
b'3443954896',b'unit',b'1',b'addr'
b'3443954897',b'city',b'Louisville',b'addr'
b'3443954897',b'housenumber',b'1370',b'addr'
b'3443954897',b'postcode',b'40208',b'addr'
b'3443954897',b'state',b'KY',b'addr'
b'3443954897',b'street',b'South 3rd Street',b'addr'
b'3443954897',b'unit',b'A',b'addr'
b'3443954898',b'city',b'Louisville',b'addr'
b'3443954898',b'housenumber',b'1370',b'addr'
b'3443954898',b'postcode',b'40208',b'addr'
b'3443954898',b'state',b'KY',b'addr'
b'3443954898',b'street',b'South 6th Street',b'addr'
b'3443954898',b'unit',b'2',b'addr'
b'3443954899',b'city',b'Louisville',b'addr'
b'3443954899',b'housenumber',b'1370',b'addr'
b'3443954899',b'postcode',b'40208',b'addr'
b'3443954899',b'state',b'KY',b'addr'
b'3443954899',b'street',b'South 6th Street',b'addr'
b'3443954899',b'unit',b'1',b'addr'
b'3443954900',b'city',b'Louisville',b'addr'
b'3443954900',b'housenumber',b'1371',b'addr'
b'3443954900',b'postcode',b'40208',b'addr'
b'3443954900',b'state',b'KY',b'addr'
b'3443954900',b'street',b'South 4th Street',b'addr'
b'3443954900',b'unit',b'5',b'addr'
b'3443954901',b'city',b'Louisville',b'addr'
b'3443954901',b'housenumber',b'1371',b'addr'
b'3443954901',b'postcode',b'40208',b'addr'
b'3443954901',b'state',b'KY',b'addr'
b'3443954901',b'street',b'South 4th Street',b'addr'
b'3443954901',b'unit',b'3',b'addr'
b'3443954902',b'city',b'Louisville',b'addr'
b'3443954902',b'housenumber',b'1371',b'addr'
b'3443954902',b'postcode',b'40208',b'addr'
b'3443954902',b'state',b'KY',b'addr'
b'3443954902',b'street',b'South 4th Street',b'addr'
b'3443954902',b'unit',b'1',b'addr'
b'3443954903',b'city',b'Louisville',b'addr'
b'3443954903',b'housenumber',b'1371',b'addr'
b'3443954903',b'postcode',b'40208',b'addr'
b'3443954903',b'state',b'KY',b'addr'
b'3443954903',b'street',b'South 4th Street',b'addr'
b'3443954903',b'unit',b'6',b'addr'
b'3443954904',b'city',b'Louisville',b'addr'
b'3443954904',b'housenumber',b'1371',b'addr'
b'3443954904',b'postcode',b'40208',b'addr'
b'3443954904',b'state',b'KY',b'addr'
b'3443954904',b'street',b'South 4th Street',b'addr'
b'3443954904',b'unit',b'4',b'addr'
b'3443954905',b'city',b'Louisville',b'addr'
b'3443954905',b'housenumber',b'1371',b'addr'
b'3443954905',b'postcode',b'40208',b'addr'
b'3443954905',b'state',b'KY',b'addr'
b'3443954905',b'street',b'South 4th Street',b'addr'
b'3443954905',b'unit',b'2',b'addr'
b'3443954906',b'city',b'Louisville',b'addr'
b'3443954906',b'housenumber',b'1372',b'addr'
b'3443954906',b'postcode',b'40208',b'addr'
b'3443954906',b'state',b'KY',b'addr'
b'3443954906',b'street',b'South 6th Street',b'addr'
b'3443954906',b'unit',b'2',b'addr'
b'3443954907',b'city',b'Louisville',b'addr'
b'3443954907',b'housenumber',b'1372',b'addr'
b'3443954907',b'postcode',b'40208',b'addr'
b'3443954907',b'state',b'KY',b'addr'
b'3443954907',b'street',b'South 6th Street',b'addr'
b'3443954907',b'unit',b'1',b'addr'
b'3443954908',b'city',b'Louisville',b'addr'
b'3443954908',b'housenumber',b'1374',b'addr'
b'3443954908',b'postcode',b'40208',b'addr'
b'3443954908',b'state',b'KY',b'addr'
b'3443954908',b'street',b'South 3rd Street',b'addr'
b'3443954908',b'unit',b'2',b'addr'
b'3443954909',b'city',b'Louisville',b'addr'
b'3443954909',b'housenumber',b'1374',b'addr'
b'3443954909',b'postcode',b'40208',b'addr'
b'3443954909',b'state',b'KY',b'addr'
b'3443954909',b'street',b'South 3rd Street',b'addr'
b'3443954909',b'unit',b'1',b'addr'
b'3443954910',b'city',b'Louisville',b'addr'
b'3443954910',b'housenumber',b'1374',b'addr'
b'3443954910',b'postcode',b'40208',b'addr'
b'3443954910',b'state',b'KY',b'addr'
b'3443954910',b'street',b'South 6th Street',b'addr'
b'3443954910',b'unit',b'2',b'addr'
b'3443954911',b'city',b'Louisville',b'addr'
b'3443954911',b'housenumber',b'1374',b'addr'
b'3443954911',b'postcode',b'40208',b'addr'
b'3443954911',b'state',b'KY',b'addr'
b'3443954911',b'street',b'South 6th Street',b'addr'
b'3443954911',b'unit',b'1',b'addr'
b'3443954912',b'city',b'Louisville',b'addr'
b'3443954912',b'housenumber',b'1375',b'addr'
b'3443954912',b'postcode',b'40208',b'addr'
b'3443954912',b'state',b'KY',b'addr'
b'3443954912',b'street',b'South 7th Street',b'addr'
b'3443954913',b'city',b'Louisville',b'addr'
b'3443954913',b'housenumber',b'1376',b'addr'
b'3443954913',b'postcode',b'40208',b'addr'
b'3443954913',b'state',b'KY',b'addr'
b'3443954913',b'street',b'South 6th Street',b'addr'
b'3443954913',b'unit',b'3',b'addr'
b'3443954914',b'city',b'Louisville',b'addr'
b'3443954914',b'housenumber',b'1376',b'addr'
b'3443954914',b'postcode',b'40208',b'addr'
b'3443954914',b'state',b'KY',b'addr'
b'3443954914',b'street',b'South 6th Street',b'addr'
b'3443954914',b'unit',b'2',b'addr'
b'3443954915',b'city',b'Louisville',b'addr'
b'3443954915',b'housenumber',b'1376',b'addr'
b'3443954915',b'postcode',b'40208',b'addr'
b'3443954915',b'state',b'KY',b'addr'
b'3443954915',b'street',b'South 6th Street',b'addr'
b'3443954915',b'unit',b'1',b'addr'
b'3443954916',b'city',b'Louisville',b'addr'
b'3443954916',b'housenumber',b'1384',b'addr'
b'3443954916',b'postcode',b'40208',b'addr'
b'3443954916',b'state',b'KY',b'addr'
b'3443954916',b'street',b'South 6th Street',b'addr'
b'3443954917',b'city',b'Louisville',b'addr'
b'3443954917',b'housenumber',b'1385',b'addr'
b'3443954917',b'postcode',b'40208',b'addr'
b'3443954917',b'state',b'KY',b'addr'
b'3443954917',b'street',b'South 4th Street',b'addr'
b'3443954918',b'city',b'Louisville',b'addr'
b'3443954918',b'housenumber',b'1386',b'addr'
b'3443954918',b'postcode',b'40208',b'addr'
b'3443954918',b'state',b'KY',b'addr'
b'3443954918',b'street',b'South 3rd Street',b'addr'
b'3443954918',b'unit',b'1B',b'addr'
b'3443954919',b'city',b'Louisville',b'addr'
b'3443954919',b'housenumber',b'1386',b'addr'
b'3443954919',b'postcode',b'40208',b'addr'
b'3443954919',b'state',b'KY',b'addr'
b'3443954919',b'street',b'South 3rd Street',b'addr'
b'3443954919',b'unit',b'1A',b'addr'
b'3443954920',b'city',b'Louisville',b'addr'
b'3443954920',b'housenumber',b'1386',b'addr'
b'3443954920',b'postcode',b'40208',b'addr'
b'3443954920',b'state',b'KY',b'addr'
b'3443954920',b'street',b'South 3rd Street',b'addr'
b'3443954920',b'unit',b'4',b'addr'
b'3443954921',b'city',b'Louisville',b'addr'
b'3443954921',b'housenumber',b'1386',b'addr'
b'3443954921',b'postcode',b'40208',b'addr'
b'3443954921',b'state',b'KY',b'addr'
b'3443954921',b'street',b'South 3rd Street',b'addr'
b'3443954921',b'unit',b'3',b'addr'
b'3443954922',b'city',b'Louisville',b'addr'
b'3443954922',b'housenumber',b'1386',b'addr'
b'3443954922',b'postcode',b'40208',b'addr'
b'3443954922',b'state',b'KY',b'addr'
b'3443954922',b'street',b'South 3rd Street',b'addr'
b'3443954922',b'unit',b'2',b'addr'
b'3443954923',b'city',b'Louisville',b'addr'
b'3443954923',b'housenumber',b'1386',b'addr'
b'3443954923',b'postcode',b'40208',b'addr'
b'3443954923',b'state',b'KY',b'addr'
b'3443954923',b'street',b'South 3rd Street',b'addr'
b'3443954923',b'unit',b'1',b'addr'
b'3443954924',b'city',b'Louisville',b'addr'
b'3443954924',b'housenumber',b'1386',b'addr'
b'3443954924',b'postcode',b'40208',b'addr'
b'3443954924',b'state',b'KY',b'addr'
b'3443954924',b'street',b'South 6th Street',b'addr'
b'3443954924',b'unit',b'4',b'addr'
b'3443954925',b'city',b'Louisville',b'addr'
b'3443954925',b'housenumber',b'1386',b'addr'
b'3443954925',b'postcode',b'40208',b'addr'
b'3443954925',b'state',b'KY',b'addr'
b'3443954925',b'street',b'South 6th Street',b'addr'
b'3443954925',b'unit',b'3',b'addr'
b'3443954926',b'city',b'Louisville',b'addr'
b'3443954926',b'housenumber',b'1386',b'addr'
b'3443954926',b'postcode',b'40208',b'addr'
b'3443954926',b'state',b'KY',b'addr'
b'3443954926',b'street',b'South 6th Street',b'addr'
b'3443954926',b'unit',b'2',b'addr'
b'3443954927',b'city',b'Louisville',b'addr'
b'3443954927',b'housenumber',b'1386',b'addr'
b'3443954927',b'postcode',b'40208',b'addr'
b'3443954927',b'state',b'KY',b'addr'
b'3443954927',b'street',b'South 6th Street',b'addr'
b'3443954927',b'unit',b'1',b'addr'
b'3443954928',b'city',b'Louisville',b'addr'
b'3443954928',b'housenumber',b'1387',b'addr'
b'3443954928',b'postcode',b'40208',b'addr'
b'3443954928',b'state',b'KY',b'addr'
b'3443954928',b'street',b'South 4th Street',b'addr'
b'3443954929',b'city',b'Louisville',b'addr'
b'3443954929',b'housenumber',b'1390',b'addr'
b'3443954929',b'postcode',b'40208',b'addr'
b'3443954929',b'state',b'KY',b'addr'
b'3443954929',b'street',b'South 3rd Street',b'addr'
b'3443954929',b'unit',b'3',b'addr'
b'3443954930',b'city',b'Louisville',b'addr'
b'3443954930',b'housenumber',b'1390',b'addr'
b'3443954930',b'postcode',b'40208',b'addr'
b'3443954930',b'state',b'KY',b'addr'
b'3443954930',b'street',b'South 3rd Street',b'addr'
b'3443954930',b'unit',b'2',b'addr'
b'3443954931',b'city',b'Louisville',b'addr'
b'3443954931',b'housenumber',b'1390',b'addr'
b'3443954931',b'postcode',b'40208',b'addr'
b'3443954931',b'state',b'KY',b'addr'
b'3443954931',b'street',b'South 3rd Street',b'addr'
b'3443954931',b'unit',b'1',b'addr'
b'3443954932',b'city',b'Louisville',b'addr'
b'3443954932',b'housenumber',b'1401',b'addr'
b'3443954932',b'postcode',b'40208',b'addr'
b'3443954932',b'state',b'KY',b'addr'
b'3443954932',b'street',b'Levering Street',b'addr'
b'3443954933',b'city',b'Louisville',b'addr'
b'3443954933',b'housenumber',b'1402',b'addr'
b'3443954933',b'postcode',b'40208',b'addr'
b'3443954933',b'state',b'KY',b'addr'
b'3443954933',b'street',b'St James Court',b'addr'
b'3443954933',b'unit',b'1',b'addr'
b'3443954934',b'city',b'Louisville',b'addr'
b'3443954934',b'housenumber',b'1402',b'addr'
b'3443954934',b'postcode',b'40208',b'addr'
b'3443954934',b'state',b'KY',b'addr'
b'3443954934',b'street',b'St James Court',b'addr'
b'3443954934',b'unit',b'4',b'addr'
b'3443954935',b'city',b'Louisville',b'addr'
b'3443954935',b'housenumber',b'1402',b'addr'
b'3443954935',b'postcode',b'40208',b'addr'
b'3443954935',b'state',b'KY',b'addr'
b'3443954935',b'street',b'St James Court',b'addr'
b'3443954935',b'unit',b'3',b'addr'
b'3443954936',b'city',b'Louisville',b'addr'
b'3443954936',b'housenumber',b'1402',b'addr'
b'3443954936',b'postcode',b'40208',b'addr'
b'3443954936',b'state',b'KY',b'addr'
b'3443954936',b'street',b'St James Court',b'addr'
b'3443954936',b'unit',b'2',b'addr'
b'3443954937',b'city',b'Louisville',b'addr'
b'3443954937',b'housenumber',b'1402',b'addr'
b'3443954937',b'postcode',b'40208',b'addr'
b'3443954937',b'state',b'KY',b'addr'
b'3443954937',b'street',b'St James Court',b'addr'
b'3443954937',b'unit',b'5',b'addr'
b'3443954938',b'city',b'Louisville',b'addr'
b'3443954938',b'housenumber',b'1402',b'addr'
b'3443954938',b'postcode',b'40208',b'addr'
b'3443954938',b'state',b'KY',b'addr'
b'3443954938',b'street',b'St James Court',b'addr'
b'3443954938',b'unit',b'6',b'addr'
b'3443954939',b'city',b'Louisville',b'addr'
b'3443954939',b'housenumber',b'1402',b'addr'
b'3443954939',b'postcode',b'40208',b'addr'
b'3443954939',b'state',b'KY',b'addr'
b'3443954939',b'street',b'St James Court',b'addr'
b'3443954939',b'unit',b'7',b'addr'
b'3443954940',b'city',b'Louisville',b'addr'
b'3443954940',b'housenumber',b'1402',b'addr'
b'3443954940',b'postcode',b'40208',b'addr'
b'3443954940',b'state',b'KY',b'addr'
b'3443954940',b'street',b'St James Court',b'addr'
b'3443954940',b'unit',b'8',b'addr'
b'3443954941',b'city',b'Louisville',b'addr'
b'3443954941',b'housenumber',b'1402',b'addr'
b'3443954941',b'postcode',b'40208',b'addr'
b'3443954941',b'state',b'KY',b'addr'
b'3443954941',b'street',b'St James Court',b'addr'
b'3443954941',b'unit',b'10',b'addr'
b'3443954942',b'city',b'Louisville',b'addr'
b'3443954942',b'housenumber',b'1402',b'addr'
b'3443954942',b'postcode',b'40208',b'addr'
b'3443954942',b'state',b'KY',b'addr'
b'3443954942',b'street',b'St James Court',b'addr'
b'3443954942',b'unit',b'9',b'addr'
b'3443954943',b'city',b'Louisville',b'addr'
b'3443954943',b'housenumber',b'1402',b'addr'
b'3443954943',b'postcode',b'40208',b'addr'
b'3443954943',b'state',b'KY',b'addr'
b'3443954943',b'street',b'St James Court',b'addr'
b'3443954943',b'unit',b'11',b'addr'
b'3443954944',b'city',b'Louisville',b'addr'
b'3443954944',b'housenumber',b'1402',b'addr'
b'3443954944',b'postcode',b'40208',b'addr'
b'3443954944',b'state',b'KY',b'addr'
b'3443954944',b'street',b'St James Court',b'addr'
b'3443954944',b'unit',b'13',b'addr'
b'3443954945',b'city',b'Louisville',b'addr'
b'3443954945',b'housenumber',b'1402',b'addr'
b'3443954945',b'postcode',b'40208',b'addr'
b'3443954945',b'state',b'KY',b'addr'
b'3443954945',b'street',b'St James Court',b'addr'
b'3443954945',b'unit',b'12',b'addr'
b'3443954946',b'city',b'Louisville',b'addr'
b'3443954946',b'housenumber',b'1403',b'addr'
b'3443954946',b'postcode',b'40208',b'addr'
b'3443954946',b'state',b'KY',b'addr'
b'3443954946',b'street',b'Levering Street',b'addr'
b'3443954947',b'city',b'Louisville',b'addr'
b'3443954947',b'housenumber',b'1404',b'addr'
b'3443954947',b'postcode',b'40208',b'addr'
b'3443954947',b'state',b'KY',b'addr'
b'3443954947',b'street',b'St James Court',b'addr'
b'3443954948',b'city',b'Louisville',b'addr'
b'3443954948',b'housenumber',b'1408',b'addr'
b'3443954948',b'postcode',b'40208',b'addr'
b'3443954948',b'state',b'KY',b'addr'
b'3443954948',b'street',b'South 6th Street',b'addr'
b'3443954949',b'city',b'Louisville',b'addr'
